Track ID	zero_cross_rate_mean	zero_cross_rate_std	rmse_mean	rmse_var	spectral_centroid_mean	spectral_centroid_var	spectral_bandwidth_mean	spectral_bandwidth_var	spectral_rolloff_mean	spectral_rolloff_var	spectral_contrast_mean	spectral_contrast_var	spectral_flatness_mean	spectral_flatness_var	chroma_stft_1_mean	chroma_stft_2_mean	chroma_stft_3_mean	chroma_stft_4_mean	chroma_stft_5_mean	chroma_stft_6_mean	chroma_stft_7_mean	chroma_stft_8_mean	chroma_stft_9_mean	chroma_stft_10_mean	chroma_stft_11_mean	chroma_stft_12_mean	chroma_stft_1_std	chroma_stft_2_std	chroma_stft_3_std	chroma_stft_4_std	chroma_stft_5_std	chroma_stft_6_std	chroma_stft_7_std	chroma_stft_8_std	chroma_stft_9_std	chroma_stft_10_std	chroma_stft_11_std	chroma_stft_12_std	tempo	mfcc_1_mean	mfcc_2_mean	mfcc_3_mean	mfcc_4_mean	mfcc_5_mean	mfcc_6_mean	mfcc_7_mean	mfcc_8_mean	mfcc_9_mean	mfcc_10_mean	mfcc_11_mean	mfcc_12_mean	mfcc_1_std	mfcc_2_std	mfcc_3_std	mfcc_4_std	mfcc_5_std	mfcc_6_std	mfcc_7_std	mfcc_8_std	mfcc_9_std	mfcc_10_std	mfcc_11_std	mfcc_12_std	GenreID	Genre	Type
0	0.13165642233455882	0.0510417805484458	0.23455306887626648	0.0697179064154625	2569.175433227925	634.4567577866518	2559.4601505741184	417.82948981682995	5351.72597217855	1494.255835236142	16.22637937358692	4.198099408394857	0.06434021890163422	0.055938154458999634	0.5033096671104431	0.42237386107444763	0.4591066241264343	0.45010706782341003	0.42699727416038513	0.4661974310874939	0.42977631092071533	0.5349896550178528	0.5465534925460815	0.4784747064113617	0.5240522027015686	0.5269209742546082	0.27187085151672363	0.26496943831443787	0.27823689579963684	0.26147061586380005	0.24883390963077545	0.2758774757385254	0.24739526212215424	0.2975490987300873	0.2831883430480957	0.2587735652923584	0.2854400873184204	0.28691205382347107	117.45383522727273	9.699894905090332	88.82650756835938	-20.295042037963867	5.107098579406738	-2.9148879051208496	-0.18842251598834991	0.32830241322517395	1.6070033311843872	-2.2601065635681152	-0.9396938681602478	-6.2086710929870605	-2.9730920791625977	46.42027282714844	28.3873291015625	17.134014129638672	13.71345329284668	10.921238899230957	9.437479019165039	9.820320129394531	7.885669231414795	7.231217861175537	8.025578498840332	7.281595706939697	6.8157830238342285	0	pop	Train
1	0.09974656237906347	0.0544008387510597	0.24333743751049042	0.08161883056163788	2843.9946333947637	953.6217489135369	3219.1230157336063	436.9729439232109	6839.30864363632	1982.5550932234041	19.368981528091048	4.698571576307224	0.03141053393483162	0.04413638263940811	0.359346479177475	0.3393178880214691	0.40358221530914307	0.36670544743537903	0.4217047095298767	0.4375956654548645	0.2837681174278259	0.31000056862831116	0.3416280448436737	0.35195255279541016	0.3206231892108917	0.31284594535827637	0.3194403648376465	0.27616026997566223	0.344475120306015	0.2793421149253845	0.3123528063297272	0.32559457421302795	0.22222308814525604	0.262893944978714	0.27042609453201294	0.28432023525238037	0.2755463123321533	0.2655084729194641	107.666015625	-63.611366271972656	79.04432678222656	42.7439079284668	16.09638786315918	15.269084930419922	10.791818618774414	13.316781044006348	3.6849920749664307	4.925917625427246	10.677312850952148	-0.014186233282089233	3.4772088527679443	60.340126037597656	28.748388290405273	25.02864646911621	14.53500747680664	13.183411598205566	12.191353797912598	11.264001846313477	9.85802936553955	10.001616477966309	10.395998001098633	8.926877975463867	9.127105712890625	0	pop	Train
2	0.09601491449787151	0.06038996347141779	0.13819479942321777	0.05029655247926712	2765.7471940850123	916.7945395688768	3222.7136045650177	417.4483254406772	6873.391770873645	1970.9178066223699	19.104481855019646	4.624058394427463	0.030048223212361336	0.04953807219862938	0.35513222217559814	0.386847585439682	0.28113460540771484	0.30957844853401184	0.4190409779548645	0.2928991913795471	0.35830602049827576	0.3345341980457306	0.4340757131576538	0.37018078565597534	0.33764350414276123	0.44617295265197754	0.2801803946495056	0.3392965793609619	0.26408618688583374	0.2638256549835205	0.34851109981536865	0.23676584661006927	0.31739407777786255	0.25676533579826355	0.32979151606559753	0.31228935718536377	0.264725923538208	0.33644264936447144	161.4990234375	-119.32060241699219	85.94114685058594	33.88453674316406	9.99075984954834	17.699188232421875	0.5160177946090698	9.563375473022461	-5.300429821014404	4.168148517608643	8.11833667755127	-7.978899002075195	1.566938042640686	67.5468521118164	26.242597579956055	21.38624382019043	13.478333473205566	11.025568008422852	14.616719245910645	11.425048828125	13.406781196594238	9.896944046020508	9.894917488098145	10.140681266784668	8.33128547668457	0	pop	Train
4	0.19104230662248453	0.11539418739104917	0.19151729345321655	0.0884864404797554	3889.624969187498	1024.9366451064004	3271.614422137673	313.5203578248374	8056.984613849651	1278.2588011756593	16.95687637637358	4.366008011747024	0.11163792014122009	0.10692543536424637	0.37966805696487427	0.38750115036964417	0.5464590191841125	0.4879298210144043	0.5032736659049988	0.4263976812362671	0.42268308997154236	0.5211833715438843	0.3973962068557739	0.41279786825180054	0.4194214642047882	0.4648171067237854	0.2613081634044647	0.26265034079551697	0.330812007188797	0.3044663667678833	0.34467750787734985	0.3180534541606903	0.261464923620224	0.33015570044517517	0.267791748046875	0.3013715147972107	0.2992429733276367	0.3047097623348236	112.34714673913044	-52.51793670654297	37.48890686035156	14.116278648376465	18.180389404296875	16.78120231628418	5.961240291595459	6.443281650543213	2.7201664447784424	-0.43626436591148376	3.2229061126708984	-3.9291481971740723	1.6018062829971313	52.10954284667969	27.870729446411133	21.781198501586914	15.008495330810547	12.436439514160156	14.033620834350586	11.503260612487793	10.841644287109375	10.291264533996582	9.956881523132324	9.90561294555664	9.305872917175293	0	pop	Train
6	0.10014338537635449	0.06023898969619625	0.13354234397411346	0.07795063406229019	2518.6056045443806	760.0440449537474	2683.9083029724197	397.19924728113875	5496.141765582673	1586.3671038882903	18.086093436785884	4.252457030234408	0.034091766923666	0.04488921910524368	0.352838933467865	0.2325507551431656	0.23703184723854065	0.2369149923324585	0.2887468934059143	0.4508057236671448	0.39415115118026733	0.4972546100616455	0.3901130259037018	0.3772549033164978	0.39634138345718384	0.29389145970344543	0.32619139552116394	0.23289401829242706	0.2380048632621765	0.24156002700328827	0.26518309116363525	0.374167799949646	0.30386877059936523	0.35619181394577026	0.30875980854034424	0.3140977621078491	0.3407957851886749	0.2598567605018616	117.45383522727273	-111.58650970458984	85.57744598388672	3.5143139362335205	16.36402130126953	2.213792324066162	5.978946685791016	-5.049404621124268	-3.959064483642578	-0.08998093754053116	1.5753505229949951	-5.794849395751953	-5.087450981140137	69.72187805175781	27.931440353393555	17.370243072509766	16.94436264038086	15.487865447998047	11.137825012207031	12.588003158569336	9.402287483215332	10.933343887329102	9.587333679199219	9.927452087402344	8.104705810546875	0	pop	Train
7	0.19104230662248453	0.11539418739104917	0.19151729345321655	0.0884864404797554	3889.624969187498	1024.9366451064004	3271.614422137673	313.5203578248374	8056.984613849651	1278.2588011756593	16.95687637637358	4.366008011747024	0.11163792014122009	0.10692543536424637	0.37966805696487427	0.38750115036964417	0.5464590191841125	0.4879298210144043	0.5032736659049988	0.4263976812362671	0.42268308997154236	0.5211833715438843	0.3973962068557739	0.41279786825180054	0.4194214642047882	0.4648171067237854	0.2613081634044647	0.26265034079551697	0.330812007188797	0.3044663667678833	0.34467750787734985	0.3180534541606903	0.261464923620224	0.33015570044517517	0.267791748046875	0.3013715147972107	0.2992429733276367	0.3047097623348236	112.34714673913044	-52.51793670654297	37.48890686035156	14.116278648376465	18.180389404296875	16.78120231628418	5.961240291595459	6.443281650543213	2.7201664447784424	-0.43626436591148376	3.2229061126708984	-3.9291481971740723	1.6018062829971313	52.10954284667969	27.870729446411133	21.781198501586914	15.008495330810547	12.436439514160156	14.033620834350586	11.503260612487793	10.841644287109375	10.291264533996582	9.956881523132324	9.90561294555664	9.305872917175293	0	pop	Train
8	0.14478748427825078	0.12835208210972282	0.2519322633743286	0.12369036674499512	3727.4660374363148	1448.6810750469479	3223.7919884751173	468.4204980443738	7633.162176645947	2116.7205229710853	18.285816563734144	4.841047095470785	0.06669947504997253	0.08659245818853378	0.4550679326057434	0.4760308861732483	0.45278486609458923	0.5534303784370422	0.4797819256782532	0.39983704686164856	0.38042041659355164	0.4529355764389038	0.6124881505966187	0.5635331273078918	0.44733506441116333	0.43068569898605347	0.3065192699432373	0.33488529920578003	0.2989720106124878	0.3147452175617218	0.28643783926963806	0.30382975935935974	0.2948721647262573	0.28590840101242065	0.34053272008895874	0.32342472672462463	0.27801522612571716	0.2841075658798218	89.10290948275862	-77.93016052246094	32.35166549682617	20.076284408569336	27.63414192199707	16.263078689575195	5.321342468261719	13.4837646484375	3.50221848487854	7.340209484100342	5.26912784576416	4.002575397491455	5.274291038513184	78.43384552001953	41.63827133178711	29.15167999267578	20.476200103759766	14.894901275634766	14.550955772399902	12.294427871704102	11.319546699523926	11.44245433807373	11.941691398620605	10.546231269836426	10.209639549255371	0	pop	Train
9	0.14575422068498453	0.10831296937395703	0.16745570302009583	0.07979737967252731	2940.015407885018	1289.8384986679175	2629.444898683948	546.0104980189468	5750.598560250581	2204.9976677871127	18.586993662627226	5.064684820438258	0.06088784709572792	0.0918569564819336	0.40258410573005676	0.5358441472053528	0.40069442987442017	0.2796613276004791	0.2531861662864685	0.2312602996826172	0.34634262323379517	0.2654528021812439	0.36673203110694885	0.3717655539512634	0.2814408838748932	0.3446682095527649	0.3235348165035248	0.3640826940536499	0.334852010011673	0.2618408203125	0.2647162973880768	0.22963084280490875	0.3388248085975647	0.23974043130874634	0.3167315423488617	0.33441364765167236	0.25785374641418457	0.3299978971481323	99.38401442307692	-87.69322967529297	64.3128890991211	-12.97324275970459	16.033794403076172	0.4838659465312958	0.4037078619003296	4.429798603057861	-2.723759889602661	-0.30907076597213745	-0.046231769025325775	-5.925004005432129	-4.2681427001953125	73.5876693725586	45.209129333496094	26.99468421936035	20.179594039916992	15.87644100189209	13.489755630493164	11.71799373626709	11.607549667358398	10.389701843261719	10.022439956665039	9.238503456115723	8.927090644836426	0	pop	Train
10	0.13644399731520898	0.08527817711769424	0.1678408682346344	0.11187972128391266	3141.2231401468234	1008.0586442148725	2999.7850934585076	552.4522088327835	6823.467072761465	1887.2669245161906	17.320192977191017	4.33303833078664	0.07800748944282532	0.08519716560840607	0.5118799209594727	0.4381677508354187	0.4903067946434021	0.3425217866897583	0.34915727376937866	0.3886149525642395	0.34699875116348267	0.4315859079360962	0.4553353488445282	0.6304320096969604	0.4338410198688507	0.4265655279159546	0.33135461807250977	0.28368812799453735	0.31468403339385986	0.25255075097084045	0.26192325353622437	0.2945810556411743	0.2494237720966339	0.2973751425743103	0.2698900103569031	0.3304052948951721	0.2727353274822235	0.29175281524658203	123.046875	-91.8917236328125	56.67405319213867	13.803421020507812	15.058040618896484	0.8985416293144226	-4.07457160949707	-0.2196914553642273	0.5541318655014038	-4.615747451782227	-2.6190922260284424	-2.7523179054260254	-3.0834338665008545	98.4363021850586	27.32985496520996	28.43596076965332	20.072126388549805	15.89579963684082	15.689526557922363	13.110716819763184	11.015909194946289	10.93115234375	10.17536735534668	9.515617370605469	9.128334045410156	0	pop	Train
11	0.205950001814048	0.11147007658987343	0.16914993524551392	0.11101669818162918	3647.815014494343	1043.5927974516324	2886.664831539905	433.87722852289477	7112.748656848636	1528.672813663751	18.391009382684473	5.234455287284175	0.06884709745645523	0.059726983308792114	0.3237486183643341	0.23004573583602905	0.2546522319316864	0.31303685903549194	0.26458629965782166	0.21226227283477783	0.2510245442390442	0.41100388765335083	0.5207661986351013	0.4803120195865631	0.5132004022598267	0.3836436867713928	0.3113692104816437	0.24217090010643005	0.2638631761074066	0.28622502088546753	0.24988262355327606	0.2350102663040161	0.2289794236421585	0.3362349271774292	0.3668278455734253	0.3158920705318451	0.3756196200847626	0.30745929479599	129.19921875	-88.42356872558594	34.336124420166016	-11.27971076965332	2.200331211090088	-4.8578338623046875	-6.126402854919434	0.33328673243522644	2.437544107437134	-8.184301376342773	5.634673595428467	-9.393244743347168	-7.359533786773682	96.3419189453125	38.484764099121094	28.937742233276367	18.8223819732666	13.948624610900879	20.021595001220703	14.02845287322998	10.585790634155273	16.9056453704834	11.78664493560791	12.827011108398438	10.592162132263184	0	pop	Train
